FIPS Code,State,County Name,"Population Estimate, 2007","Population Estimate, 2008","Population Estimate, 2009",2010 Census Population,"Population Estimate, 2011","Population Estimate, 2012"
51095,VA,James City,61277,62410,63735,67009,68200,68967
51097,VA,King and Queen,6858,6820,6796,6945,6997,7046
51099,VA,King George,22551,23165,23557,23584,24161,24500
51101,VA,King William,15627,15987,16225,15935,15981,15981
51103,VA,Lancaster,11491,11382,11230,11391,11282,11236
51105,VA,Lee,24981,25090,25166,25587,25146,25474
51107,VA,Loudoun,277459,290121,301171,312311,325405,336898
51109,VA,Louisa,31785,32621,33078,33153,33395,33430
51111,VA,Lunenburg,12935,12860,12799,12914,12874,12588
51113,VA,Madison,13698,13650,13702,13308,13169,13200
51115,VA,Mathews,9039,9050,8984,8978,8962,8884
51117,VA,Mecklenburg,32034,32030,31969,32727,32622,31749
51119,VA,Middlesex,10638,10691,10731,10959,10854,10822
51121,VA,Montgomery,89284,90158,91023,94392,94342,95194
51125,VA,Nelson,15226,15326,15487,15020,15097,14827
51127,VA,New Kent,17245,17731,18112,18429,18822,19169
51131,VA,Northampton,13414,13457,13492,12389,12377,12226
51133,VA,Northumberland,12881,12991,12995,12330,12461,12346
51135,VA,Nottoway,15763,15839,15929,15853,15840,15830
51137,VA,Orange,32377,33214,33600,33481,33938,34246
51139,VA,Page,24174,24159,24070,24042,23958,23895
51141,VA,Patrick,18800,18723,18636,18490,18390,18451
51143,VA,Pittsylvania,60918,61655,61414,63506,62844,62807
51145,VA,Powhatan,27494,27674,27964,28046,28110,28123
51147,VA,Prince Edward,21536,22150,22370,23368,23343,23238
51149,VA,Prince George,35890,36473,37116,35725,36555,36941
51153,VA,Prince William,360610,366092,379166,402002,419006,430289
51155,VA,Pulaski,35011,35012,35022,34872,34607,34736
51157,VA,Rappahannock,7201,7170,7035,7373,7444,7456
51159,VA,Richmond,9160,9117,8961,9254,9220,210309
51161,VA,Roanoke,90043,90449,91011,92376,92740,97469
51163,VA,Rockbridge,21436,21438,21294,22307,22375,22394
51165,VA,Rockingham,73814,74428,75134,76314,76589,77391
51167,VA,Russell,29029,29006,29250,28897,28749,28445
51169,VA,Scott,22840,22738,22585,23177,23126,22781
51171,VA,Shenandoah,40589,40984,41036,41993,42289,42583
51173,VA,Smyth,31988,31857,31738,32208,32029,31718
51175,VA,Southampton,18430,18582,18483,18570,18408,18409
51177,VA,Spotsylvania,118939,120015,120977,122397,124327,125684
51179,VA,Stafford,120803,122090,124166,128961,132133,134352
51181,VA,Surry,7057,7096,7088,7058,6931,6844
51183,VA,Sussex,12087,12135,12116,12087,12087,11972
51185,VA,Tazewell,43942,44874,44907,45078,44715,44268
51187,VA,Warren,36300,36695,36713,37575,37749,38070
51191,VA,Washington,52783,52927,53018,54876,54827,55190
51193,VA,Westmoreland,17332,17564,17686,17454,17595,17524
51195,VA,Wise,41723,41723,41773,41452,41565,40918
51197,VA,Wythe,28514,28743,28868,29235,29204,29251
51199,VA,York,61513,61399,61140,65464,66134,66146
51510,VA,Alexandria,140233,144579,150006,139966,144301,146294
51515,VA,Bedford,6292,6315,6350,6222,6181,69590
51520,VA,Bristol,17429,17516,17690,17835,17750,17662
51530,VA,Buena Vista,6247,6259,6222,6650,6636,6707
51540,VA,Charlottesville,41263,41618,42218,43475,43511,43956
51550,VA,Chesapeake,219132,220319,222455,222209,225050,228417
51570,VA,Colonial Heights,17707,17689,17823,17411,17440,17479
51580,VA,Covington,6208,6183,6149,5961,5939,5771
51590,VA,Danville,44959,44595,44400,43055,42852,42996
51595,VA,Emporia,5599,5625,5635,5927,5871,5740
51600,VA,Fairfax,23317,24066,24665,22565,22549,1118602
51610,VA,Falls Church,11039,11358,11957,12332,12751,13229
51620,VA,Franklin,8853,8830,8814,8582,8588,56411
51630,VA,Fredericksburg,22379,22717,23193,24286,25691,27307
51640,VA,Galax,6796,6823,6880,7042,6983,6908
51650,VA,Hampton,146398,145256,144236,137436,136401,136836
51660,VA,Harrisonburg,43996,44342,45137,48914,49973,50981
51670,VA,Hopewell,23081,23206,23123,22591,22580,22348
51678,VA,Lexington,6906,6883,6901,7042,6995,6998
51680,VA,Lynchburg,71864,72947,73933,75568,76504,77113
51683,VA,Manassas,34817,34656,36514,37821,39300,40605
51685,VA,Manassas Park,11533,11410,12042,14273,15332,15798
51690,VA,Martinsville,14538,14641,14635,13821,13559,13733
51700,VA,Newport News,193070,193212,193172,180719,179611,180726
51710,VA,Norfolk,236051,234653,233333,242803,242628,245782
51720,VA,Norton,3709,3699,3713,3958,4054,4068
51730,VA,Petersburg,33005,33111,32986,32420,32326,31973
51735,VA,Poquoson,11820,11797,11794,12150,12000,12097
51740,VA,Portsmouth,101377,99542,99321,95535,95684,96470
51750,VA,Radford,16158,16114,16184,16408,16414,16685
51760,VA,Richmond,200655,202867,204451,204214,205533,9059
51770,VA,Roanoke,93048,93734,94482,97032,96714,92901
51775,VA,Salem,25080,25374,25462,24802,24961,24970
51790,VA,Staunton,23726,23899,23886,23746,23769,23921
51800,VA,Suffolk,81152,82420,83659,84585,84930,85181
51810,VA,Virginia Beach,434138,432228,433575,437994,442707,447021
51820,VA,Waynesboro,21634,22011,22241,21006,21311,21107
51830,VA,Williamsburg,12397,12437,12729,14068,14444,15167
51840,VA,Winchester,25863,26189,26322,26203,26587,26881
53001,WA,Adams,16943,17257,17732,18728,19027,19005
53003,WA,Asotin,21167,21385,21432,21623,21933,21888
53005,WA,Benton,159444,164020,168294,175177,180678,182398
53007,WA,Chelan,70677,71308,72372,72453,73477,73687
53009,WA,Clallam,70272,70937,71413,71404,71838,71863
53011,WA,Clark,416662,424666,432002,425363,433418,438287
53013,WA,Columbia,3954,3970,4040,4078,4050,3995
53015,WA,Cowlitz,100557,101537,101966,102410,102478,101996
53017,WA,Douglas,36322,36993,37565,38431,38971,39350
53019,WA,Ferry,7362,7393,7520,7551,7689,7705
53021,WA,Franklin,69518,73186,77355,78163,83455,85845
53023,WA,Garfield,2091,2117,2101,2266,2262,2228
53025,WA,Grant,83111,85616,88098,89120,91265,91723
53027,WA,Grays Harbor,71343,71447,71797,72797,72546,71692
53029,WA,Island,80860,80847,81054,78506,78971,79177
53031,WA,Jefferson,29273,29592,29676,29872,29924,29854
53033,WA,King,1857506,1884242,1916441,1931249,1969722,2007440
53035,WA,Kitsap,238087,239865,240862,251133,254633,254991
53037,WA,Kittitas,38384,39151,39532,40915,41629,41672
53039,WA,Klickitat,20109,20391,20554,20318,20697,20699
53041,WA,Lewis,73699,74362,74741,75455,75901,75621
53043,WA,Lincoln,10266,10322,10248,10570,10476,10437
53045,WA,Mason,56823,57717,58016,60699,61019,60832
53047,WA,Okanogan,39589,40115,40552,41120,41411,41275
53049,WA,Pacific,21458,21358,21272,20920,20930,20575
53051,WA,Pend Oreille,12792,12948,12946,13001,12936,12980
53053,WA,Pierce,774049,787099,796836,795225,807904,811681
53055,WA,San Juan,15280,15462,15484,15769,15844,15824
53057,WA,Skagit,116261,118373,119534,116901,118109,118222
53059,WA,Skamania,10749,10864,10894,11066,11137,11187
53061,WA,Snohomish,675805,685296,694571,713335,722400,733036
53063,WA,Spokane,456187,462408,468684,471221,473761,475735
53065,WA,Stevens,41953,42183,42334,43531,43496,43538
53067,WA,Thurston,238717,245571,250979,252264,256591,258332
53069,WA,Wahkiakum,3985,4058,4062,3978,3991,3993
53071,WA,Walla Walla,57509,58149,59059,58781,59588,59404
53073,WA,Whatcom,192843,196960,200434,201140,203663,205262
53075,WA,Whitman,41084,42027,42689,44776,45077,46606
53077,WA,Yakima,232288,234881,239054,243231,247141,246977
54001,WV,Barbour,15469,15612,15758,16589,16520,16493
54003,WV,Berkeley,99768,102336,103854,104169,105750,107098
54005,WV,Boone,25119,24780,24709,24629,24444,24478
54007,WV,Braxton,14557,14551,14434,14523,14485,14468
54009,WV,Brooke,23694,23541,23509,24069,23844,23853
54011,WV,Cabell,94430,94506,95214,96319,96653,96974
54013,WV,Calhoun,7234,7225,7118,7627,7652,7607
54015,WV,Clay,10080,10043,10022,9386,9357,9297
54017,WV,Doddridge,7250,7212,7202,8202,8171,8178
54019,WV,Fayette,46303,46284,46123,46039,45699,45869
54021,WV,Gilmer,6896,6881,6824,8693,8705,8732
54023,WV,Grant,11865,11921,11833,11937,11891,11816
54025,WV,Greenbrier,34697,34705,34527,35480,35800,35820
54027,WV,Hampshire,22623,22662,22695,23964,23812,23709
54029,WV,Hancock,30058,29899,29729,30676,30571,30305
54031,WV,Hardy,13566,13513,13611,14025,13912,13866
54033,WV,Harrison,68049,68598,68911,69099,69436,69141
54035,WV,Jackson,28267,28172,28067,29211,29241,29234
54037,WV,Jefferson,51022,51935,52750,53498,54225,54504
54039,WV,Kanawha,191025,190908,191663,193063,192315,192179
54041,WV,Lewis,17131,17293,17391,16372,16416,16371
54043,WV,Lincoln,22188,22159,22147,21720,21550,21627
54045,WV,Logan,35487,35454,35498,36743,36457,36168
54047,WV,McDowell,22843,22602,22398,22113,21729,21326
54049,WV,Marion,56732,56538,56706,56418,56586,56678
54051,WV,Marshall,33228,32844,32556,33107,32800,32674
54053,WV,Mason,25442,25611,25568,27324,27298,27179
54055,WV,Mercer,61465,61630,61921,62264,62465,62523
54057,WV,Mineral,26899,27114,27204,28212,28192,27956
54059,WV,Mingo,26679,26344,26387,26839,26563,26103
54061,WV,Monongalia,87572,88601,90080,96189,98528,100332
54063,WV,Monroe,13586,13762,13715,13502,13534,13463
54065,WV,Morgan,16512,16492,16385,17541,17535,17471
54067,WV,Nicholas,26008,26017,26213,26233,26268,26229
54069,WV,Ohio,44320,44079,44015,44443,44246,44075
54071,WV,Pendleton,7536,7486,7390,7695,7673,7566
54073,WV,Pleasants,7482,7441,7364,7605,7611,7595
54075,WV,Pocahontas,8586,8508,8418,8719,8786,8692
54077,WV,Preston,30355,30330,30247,33520,33723,33832
54079,WV,Putnam,54989,55441,55673,55486,56008,56435
54081,WV,Raleigh,78607,78730,79187,78859,79127,79021
54083,WV,Randolph,28371,28402,28390,29405,29465,29384
54085,WV,Ritchie,10336,10265,10208,10449,10295,10236
54087,WV,Roane,15121,14956,14870,14926,14858,14684
54089,WV,Summers,13202,13025,13081,13927,13867,13737
54091,WV,Taylor,16203,16289,16328,16895,16916,16991
54093,WV,Tucker,6830,6840,6812,7141,7021,6995
54095,WV,Tyler,8983,8869,8680,9208,9121,9037
54097,WV,Upshur,23550,23605,23806,24254,24322,24477
54099,WV,Wayne,41482,41361,41119,42481,42126,41649
54101,WV,Webster,9455,9486,9444,9154,9143,9043
54103,WV,Wetzel,16463,16321,16226,16583,16351,16422
54105,WV,Wirt,5721,5661,5605,5717,5762,5847
54107,WV,Wood,86274,86619,86888,86956,87120,86701
54109,WV,Wyoming,23588,23414,23304,23796,23419,23273
55001,WI,Adams,20429,20284,20088,20875,20733,20679
55003,WI,Ashland,16243,16217,16181,16157,16142,15992
55005,WI,Barron,45570,45656,45591,45870,45883,45733
55007,WI,Bayfield,15021,14910,14789,15014,15099,15099
55009,WI,Brown,243170,244687,247319,248007,251412,253032
55011,WI,Buffalo,13745,13591,13425,13587,13539,13333
55013,WI,Burnett,16181,15965,15884,15457,15504,15382
55015,WI,Calumet,44284,44667,44739,48971,49490,49634
55017,WI,Chippewa,59958,60286,60609,62415,62778,62922
55019,WI,Clark,33418,33496,33426,34690,34742,34435
55021,WI,Columbia,55064,55139,55170,56833,56909,56539
55023,WI,Crawford,16896,16794,16731,16644,16714,16560
55025,WI,Dane,476261,483298,491357,488073,495959,503523
55027,WI,Dodge,87735,87843,87335,88759,88661,88415
55029,WI,Door,27783,27854,27815,27785,27820,27817
55031,WI,Douglas,43779,43936,44274,44159,44105,43785
55033,WI,Dunn,42556,42714,42968,43857,43971,44072
55035,WI,Eau Claire,97429,98209,99409,98736,99879,100677
55037,WI,Florence,4734,4620,4554,4423,4440,4482
55039,WI,Fond du Lac,99376,99864,100070,101633,102079,101843
55041,WI,Forest,9751,9752,9605,9304,9236,9206
55043,WI,Grant,48996,49097,48965,51208,51210,51087
55045,WI,Green,35757,36045,36110,36842,36891,36909
55047,WI,Green Lake,18645,18541,18472,19051,19094,19039
55049,WI,Iowa,23562,23628,23498,23687,23599,23807
55051,WI,Iron,6264,6204,6078,5916,5894,5934
55053,WI,Jackson,19822,19885,19886,20449,20565,20485
55055,WI,Jefferson,80006,80580,80833,83686,83943,84498
55057,WI,Juneau,26535,26592,26451,26664,26722,26631
55059,WI,Kenosha,162885,164345,165382,166426,167293,167936
55061,WI,Kewaunee,20402,20319,20315,20574,20589,20624
55063,WI,La Crosse,111488,112419,113679,114638,115572,116461
55065,WI,Lafayette,15800,15808,15737,16836,16815,16853
55067,WI,Langlade,20303,20169,20008,19977,19786,19646
55069,WI,Lincoln,29632,29521,29404,28743,28602,28392
55071,WI,Manitowoc,80829,80670,80583,81442,80976,80671
55073,WI,Marathon,129993,131043,131612,134063,134400,134735
55075,WI,Marinette,42296,42153,41968,41749,41656,41563
55077,WI,Marquette,14858,14882,14727,15404,15439,15205
55078,WI,Menominee,4560,4527,4513,4232,4348,4340
55079,WI,Milwaukee,952185,953973,959521,947735,952532,955205
55081,WI,Monroe,43084,43432,43760,44673,45050,45100
55083,WI,Oconto,37342,37316,37149,37660,37468,37442
55085,WI,Oneida,36195,36124,35930,35998,35801,35714
55087,WI,Outagamie,173723,175113,177155,176695,177913,178816
55089,WI,Ozaukee,85421,85821,86311,86395,86568,86823
55091,WI,Pepin,7377,7359,7293,7469,7412,7390
55093,WI,Pierce,39770,40196,40081,41019,40862,40814
55095,WI,Polk,44174,44187,44252,44205,44040,43610
55097,WI,Portage,68534,68977,69176,70019,70084,70433
55099,WI,Price,14479,14345,14214,14159,13994,13869
55101,WI,Racine,199603,200109,200601,195408,195388,194797
55103,WI,Richland,18178,17951,17848,18021,17983,17818
55105,WI,Rock,159449,160186,160155,160331,160092,160418
55107,WI,Rusk,14421,14398,14367,14755,14621,14316
55109,WI,St. Croix,81104,82487,83351,84345,84922,85242
55111,WI,Sauk,58327,58830,58922,61976,62290,62597
55113,WI,Sawyer,16952,16972,16939,16557,16596,16581
55115,WI,Shawano,41115,41123,41166,41949,41754,41607
55117,WI,Sheboygan,114113,114458,114560,115507,115149,115009
55119,WI,Taylor,19313,19245,19222,20689,20661,20486
55121,WI,Trempealeau,27710,27684,27754,28816,29001,29297
55123,WI,Vernon,28991,29072,29324,29773,29954,30260
55125,WI,Vilas,21960,21696,21496,21430,21442,21338
55127,WI,Walworth,100239,100538,100593,102228,102931,102851
55129,WI,Washburn,16576,16615,16666,15911,15912,15826
55131,WI,Washington,128211,129477,130681,131943,132223,132661
55133,WI,Waukesha,379020,380935,383154,389891,390730,392292
55135,WI,Waupaca,52032,51863,51665,52410,52682,52131
55137,WI,Waushara,24679,24733,24606,24496,24576,24461
55139,WI,Winnebago,161470,162099,163370,166994,167699,168794
55141,WI,Wood,73827,73841,73932,74749,74785,74424
56001,WY,Albany,32479,33099,33979,36299,36889,37276
56003,WY,Big Horn,11375,11441,11581,11668,11759,11794
56005,WY,Campbell,40462,41474,43967,46133,46618,47874
56007,WY,Carbon,15397,15564,15720,15885,15786,15666
56009,WY,Converse,12874,13263,13578,13833,13755,14008
56011,WY,Crook,6373,6554,6653,7083,7111,7155
56013,WY,Fremont,37368,38057,38719,40123,40579,41110
56015,WY,Goshen,12078,12159,12319,13249,13536,13636
56017,WY,Hot Springs,4501,4519,4590,4812,4799,4822
56019,WY,Johnson,8094,8403,8531,8569,8642,8615
56021,WY,Laramie,86601,87759,88854,91738,92680,94483
56023,WY,Lincoln,16178,16681,16995,18106,18071,17961
56025,WY,Natrona,71817,73057,74508,75450,76366,78621
56027,WY,Niobrara,2337,2364,2366,2484,2491,2456
56029,WY,Park,27214,27626,27976,28205,28592,28702
56031,WY,Platte,8367,8267,8196,8667,8796,8756
56033,WY,Sheridan,27947,28601,29163,29116,29239,29596
56035,WY,Sublette,7838,8338,8792,10247,10146,10368
56037,WY,Sweetwater,39320,39942,41226,43806,44175,45267
56039,WY,Teton,20073,20541,20710,21294,21548,21675
56041,WY,Uinta,20071,20537,20927,21118,20985,21025
56043,WY,Washakie,7805,7807,7911,8533,8487,8464
56045,WY,Weston,6845,6928,7009,7208,7108,7082
